ID,no_financial_services,other_only,mm_only,mm_plus
6679,0.30150044,0.5190641,0.067331955,0.112103485
5232,0.0013207191,0.004612498,0.09283793,0.9012288
5584,0.21113467,0.49663922,0.046674628,0.24555144
5612,0.010245171,0.024479369,0.14269082,0.8225846
6222,0.004927299,0.009600957,0.164431,0.82104075
1507,0.33024693,0.39220253,0.09980491,0.17774561
4774,0.121717066,0.18144844,0.28945965,0.40737483
1220,0.18674023,0.32701665,0.1059129,0.38033023
6065,0.23637384,0.56996715,0.078756995,0.11490203
1713,0.04111682,0.15376428,0.24653605,0.55858284
9433,0.32851753,0.5825955,0.029359195,0.059527718
5822,0.014457131,0.017907958,0.20956878,0.7580661
9051,0.0038588704,0.0051383665,0.33052647,0.66047627
8967,0.29473537,0.4364881,0.11011447,0.1586621
5708,0.023697719,0.049174245,0.26761058,0.65951747
4311,0.35099918,0.577823,0.024162738,0.047015127
683,0.006257245,0.011057398,0.22803773,0.7546476
7988,0.0031530727,0.0037509678,0.124947555,0.8681484
6898,0.2658081,0.65648395,0.02317811,0.054529864
222,0.031002488,0.012559636,0.15303734,0.8034006
7597,0.003089898,0.006853042,0.15936908,0.830688
6738,0.0014244252,0.0045150477,0.16318004,0.8308805
6305,0.24044295,0.45013085,0.11610807,0.19331807
8124,0.032938093,0.21476686,0.17913508,0.57315993
4089,0.04303835,0.1691456,0.13928957,0.64852643
4967,0.011301918,0.05800477,0.14469592,0.7859974
2537,0.0017339732,0.0044482304,0.028129358,0.9656884
5551,0.0023707673,0.008010498,0.18220645,0.80741227
3941,0.31498393,0.4610355,0.07713975,0.14684081
8071,0.022800956,0.03234502,0.2369106,0.70794344
4818,0.42980495,0.5060996,0.020665191,0.043430284
8116,0.4465788,0.46124172,0.04337494,0.04880458
9364,0.3057414,0.6307935,0.020926127,0.042538986
9346,0.3028645,0.634716,0.01856374,0.043855812
135,0.0065336325,0.0058972803,0.1181535,0.86941564
208,0.42204684,0.4863336,0.04989624,0.04172327
8502,0.004722813,0.013358683,0.271882,0.7100365
8890,0.005580586,0.00653108,0.24883029,0.739058
8973,0.34342074,0.6151026,0.013178245,0.028298454
2160,0.016248431,0.03691049,0.14511448,0.8017266
8106,0.31146598,0.6284337,0.021475004,0.038625307
1152,0.019582689,0.051191304,0.11608022,0.8131458
7309,0.3168883,0.45931372,0.07600874,0.14778928
4783,0.30070305,0.6387469,0.017926622,0.04262341
8842,0.45300272,0.4860691,0.021567015,0.039361127
1194,0.00135721,0.004410201,0.16255714,0.83167547
2613,0.30297646,0.46307856,0.06590182,0.16804315
3994,0.0017311645,0.006151205,0.15368563,0.838432
1597,0.4458617,0.42502707,0.061032206,0.068079025
499,0.03736187,0.016388774,0.24121277,0.7050366
336,0.026677145,0.04309468,0.14273614,0.787492
1758,0.5166863,0.43051928,0.020076152,0.03271825
7379,0.4169275,0.42755553,0.07030794,0.08520901
9389,0.008487323,0.032298256,0.1525765,0.80663794
6358,0.0017793039,0.0022520875,0.14083382,0.8551348
6610,0.026818724,0.08621077,0.21459001,0.67238045
967,0.0040228213,0.010006272,0.3080048,0.6779661
3612,0.0046198647,0.012244441,0.22593734,0.75719833
1060,0.0057290504,0.01168374,0.2884558,0.69413143
1816,0.29688364,0.346951,0.12121241,0.23495294
2979,0.0059794323,0.007336074,0.22089693,0.76578754
918,0.011447093,0.028116027,0.25318226,0.7072546
6474,0.0018767975,0.0043271277,0.3299426,0.6638534
3309,0.33040196,0.4353574,0.080487445,0.1537532
4552,0.046353593,0.13437116,0.13562861,0.6836466
3429,0.39142096,0.54825383,0.019541742,0.04078345
3850,0.0036075974,0.0059099174,0.21651539,0.7739671
6133,0.4374021,0.46774355,0.027499083,0.06735529
5141,0.46302447,0.33913195,0.10506258,0.092781
9348,0.43761772,0.5055595,0.021599313,0.035223477
9288,0.3348629,0.40146354,0.10286389,0.16080962
1702,0.32466716,0.39889994,0.12653756,0.14989538
9122,0.37142208,0.56130564,0.021781925,0.045490347
7001,0.067683674,0.059534915,0.39293554,0.47984594
3972,0.4960013,0.4537473,0.021422697,0.028828697
2679,0.03251644,0.07085447,0.1612275,0.7354016
3392,0.38184983,0.37852228,0.10140023,0.13822772
3991,0.41150793,0.33384866,0.13302608,0.12161734
811,0.4166633,0.3094026,0.12042862,0.15350552
1962,0.033879817,0.034625914,0.19919524,0.73229903
1244,0.39998055,0.330276,0.097854085,0.1718894
5545,0.09146476,0.022364477,0.1669411,0.7192297
5608,0.0045574666,0.0065659815,0.19384357,0.79503304
5824,0.003898785,0.0075636203,0.18966997,0.79886764
688,0.004209939,0.0057455827,0.17100646,0.81903803
6150,0.43133238,0.38403267,0.09762585,0.08700909
1218,0.39156696,0.26059505,0.12243648,0.22540145
385,0.4337619,0.27695772,0.14824253,0.14103788
3225,0.35972992,0.29348704,0.1887066,0.15807644
7508,0.53129846,0.39796636,0.028405424,0.042329714
6007,0.59702265,0.33614308,0.027309055,0.03952521
6185,0.0035794317,0.0037479997,0.61159855,0.38107404
6123,0.6709787,0.28310966,0.025817148,0.02009449
2486,0.6473208,0.3098427,0.015389574,0.02744696
9297,0.0017148223,0.0022963255,0.3589389,0.63705
5079,0.023695782,0.036895998,0.4602875,0.4791207
446,0.00787478,0.006261828,0.48736677,0.49849665
485,0.006924683,0.0070051937,0.3984056,0.5876645
4813,0.041625645,0.28021324,0.08653997,0.59162116
5690,0.0013793242,0.0030758122,0.1469732,0.84857166
5348,0.26906794,0.58078563,0.05905652,0.09108988
7701,0.31201604,0.55661494,0.05615396,0.07521509
1806,0.3818619,0.5573215,0.019847848,0.040968746
8082,0.039320957,0.07822658,0.23512943,0.647323
2718,0.31691888,0.6111288,0.023338243,0.04861404
9432,0.013585156,0.051955916,0.1388069,0.79565203
2305,0.38818744,0.5582767,0.01663864,0.036897216
2223,0.28870422,0.43193132,0.088364996,0.1909995
1431,0.33254856,0.588512,0.024427569,0.05451189
2306,0.3137327,0.48099297,0.07188372,0.13339056
8983,0.005306828,0.013642183,0.22722866,0.7538223
1851,0.0029173456,0.0074866205,0.1410808,0.8485152
3497,0.06841556,0.07262207,0.39221528,0.46674708
7754,0.37568146,0.56864107,0.01887077,0.036806744
5821,0.43455666,0.48146632,0.047233406,0.03674357
1763,0.020046316,0.014467949,0.17976272,0.785723
2767,0.08225023,0.18371278,0.22264762,0.5113894
3206,0.4269717,0.4172761,0.06945083,0.08630132
9194,0.0041731177,0.013977727,0.21096961,0.77087957
7202,0.3520747,0.6040964,0.017807186,0.026021637
2854,0.0052928496,0.009546784,0.1508603,0.8343001
1838,0.3484895,0.530725,0.038456667,0.08232881
2029,0.26890275,0.6337983,0.02586564,0.07143331
2259,0.32065544,0.60873073,0.023352508,0.047261372
2549,0.3067023,0.4000741,0.09027054,0.20295309
7402,0.018605659,0.11044673,0.12428537,0.74666226
9145,0.32845962,0.60412717,0.014077647,0.053335566
3968,0.001775749,0.0063689975,0.09200808,0.89984715
1111,0.4637652,0.4726942,0.015530965,0.04800965
4204,0.30419242,0.636385,0.020271042,0.039151467
6619,0.27385476,0.66871226,0.018244041,0.039188992
697,0.42317235,0.4562846,0.059041195,0.06150186
5835,0.4415818,0.40678233,0.064379804,0.08725612
6390,0.40187377,0.5470457,0.018142238,0.032938275
3181,0.034739684,0.024480376,0.16971542,0.7710645
7448,0.0039924267,0.0070612025,0.16385989,0.8250865
4473,0.2866625,0.557409,0.055357583,0.10057096
6734,0.005081866,0.014567318,0.20071359,0.7796372
2298,0.026935132,0.044979833,0.2503334,0.67775166
1447,0.42628354,0.51979405,0.019513845,0.034408554
8227,0.029835215,0.056934252,0.2321757,0.6810549
3219,0.22641087,0.57276225,0.07361017,0.12721677
7269,0.44590172,0.47277918,0.03906687,0.04225225
8645,0.010909481,0.073027454,0.13311529,0.7829478
1980,0.3127923,0.601222,0.034416847,0.051568855
9058,0.3461251,0.60360557,0.021854006,0.02841535
2362,0.003285529,0.013426203,0.08524281,0.8980455
5094,0.30376023,0.64159834,0.024012296,0.030629138
5873,0.33681434,0.45200855,0.087720335,0.12345672
5969,0.002782328,0.00949353,0.38899294,0.5987312
5974,0.004084806,0.0053902036,0.20991836,0.7806066
8554,0.47474873,0.4967055,0.010741004,0.017804742
7097,0.0011860278,0.0053265872,0.08893903,0.9045484
7099,0.23475906,0.5209378,0.061589368,0.18271379
6874,0.24164338,0.5219971,0.058204915,0.17815463
8062,0.3477826,0.58392376,0.019888705,0.048404958
4227,0.3704905,0.5872978,0.0102285985,0.03198317
7154,0.35886768,0.5694657,0.017055912,0.05461073
4893,0.018848576,0.036656108,0.07811906,0.8663763
6174,0.0026221965,0.008357976,0.082760245,0.9062596
6639,0.31362057,0.63950104,0.014196063,0.032682348
2711,0.3990349,0.4363559,0.07924443,0.085364744
3079,0.2310798,0.5448318,0.06917579,0.1549126
1436,0.062627636,0.22107695,0.14382294,0.5724725
3496,0.0034469008,0.010997138,0.18311264,0.8024433
3425,0.31364644,0.5500093,0.055387706,0.08095657
6645,0.38245076,0.5788798,0.013349108,0.025320394
7758,0.39859504,0.5662215,0.0127899,0.022393605
4506,0.0035461218,0.011715636,0.12555636,0.85918194
5762,0.23879278,0.6725812,0.019033853,0.06959223
6398,0.047548853,0.07086265,0.26269343,0.6188951
8923,0.23563267,0.67748314,0.02007781,0.06680635
3621,0.21877629,0.48391458,0.08034876,0.21696036
8287,0.017127305,0.038298238,0.1509806,0.7935939
8284,0.36323303,0.5179643,0.047928464,0.0708742
8283,0.31005016,0.61703736,0.020726884,0.052185606
7564,0.019580971,0.026955888,0.15298046,0.8004827
4102,0.36408582,0.5959776,0.01925761,0.020678949
5492,0.3740302,0.5639137,0.02257072,0.039485432
5178,0.004058536,0.0062385467,0.24701154,0.7426914
6951,0.4240974,0.52891845,0.020375438,0.026608752
4538,0.14421882,0.22382271,0.31899127,0.31296715
4304,0.36949453,0.5534578,0.034097806,0.04294982
2829,0.31540424,0.6197785,0.022747051,0.04207018
2282,0.43762666,0.49593,0.032117225,0.034326077
1910,0.0020616502,0.0037821694,0.07827816,0.915878
453,0.037032712,0.011439991,0.11653364,0.8349937
5452,0.27619454,0.5338469,0.06570093,0.1242576
5670,0.022253338,0.049518943,0.1645196,0.7637081
2729,0.02274973,0.07379475,0.21603708,0.68741846
6204,0.035008047,0.05578379,0.19022405,0.7189841
9144,0.025790604,0.05307344,0.16423553,0.7569004
9143,0.026676986,0.03839109,0.19346476,0.7414672
9148,0.14119767,0.32306573,0.08492877,0.45080778
9191,0.047556415,0.12805569,0.16869244,0.6556955
6691,0.43550342,0.5102235,0.012574584,0.041698456
6690,0.29990813,0.4407408,0.07295834,0.18639278
5403,0.2784455,0.31418708,0.097974695,0.30939266
5407,0.44701904,0.41022778,0.071270205,0.07148303
3523,0.44797242,0.47710082,0.022066493,0.05286031
4497,0.07618949,0.14457394,0.07652369,0.7027129
8929,0.042326476,0.20856269,0.1056974,0.6434135
1643,0.33919445,0.39646232,0.07206598,0.1922773
8810,0.056194313,0.080335625,0.1992461,0.66422397
4920,0.0030660029,0.0066291224,0.18149541,0.80880946
4083,0.0056100893,0.033628505,0.07786613,0.8828953
8009,0.44729623,0.48965237,0.025618223,0.037433226
8096,0.4477232,0.49011979,0.024688095,0.03746896
5292,0.24000108,0.48673585,0.079877205,0.19338585
6622,0.0028505325,0.008573719,0.08834085,0.9002349
3009,0.3314514,0.58608353,0.034487613,0.04797751
8618,0.2461411,0.48492903,0.079580694,0.18934919
8619,0.02536249,0.044198412,0.27453643,0.6559027
6524,0.009345068,0.016349148,0.3229571,0.6513487
6792,0.04185308,0.15094544,0.14529058,0.6619109
6092,0.024480216,0.047759857,0.14153206,0.7862279
6044,0.00862401,0.006871068,0.16381918,0.82068574
5629,0.022718469,0.06040201,0.13477924,0.78210026
5517,0.26917785,0.5252807,0.057289004,0.14825238
7405,0.3070776,0.6403328,0.019982148,0.03260751
7410,0.3612855,0.5484052,0.03288286,0.057426468
7412,0.3229817,0.59833944,0.029343152,0.049335677
7424,0.3900816,0.5249517,0.03147657,0.053490125
7046,0.0032693078,0.0117746,0.089136206,0.8958199
7026,0.00089998863,0.0026575632,0.09084842,0.90559405
7045,0.063754715,0.1237805,0.28697973,0.5254851
3339,0.377897,0.5810565,0.015463395,0.025583144
2822,0.35817745,0.57858163,0.025429036,0.037811898
2181,0.00564919,0.020546544,0.17563389,0.7981704
2846,0.025282072,0.041093778,0.19742996,0.73619425
4349,0.22433418,0.5347511,0.06528017,0.17563456
5160,0.3866676,0.55862045,0.023102306,0.031609632
8672,0.28736773,0.5675381,0.04856745,0.096526705
2216,0.36484566,0.5820274,0.015330905,0.037796047
3742,0.0091016125,0.0044794236,0.23172764,0.7546913
6921,0.26146,0.6712794,0.017449886,0.049810704
3187,0.0026796088,0.009928557,0.13289458,0.85449725
8107,0.40774673,0.552736,0.014168847,0.025348451
2032,0.3408956,0.5582682,0.02773527,0.07310088
1743,0.3106328,0.592967,0.025590593,0.07080969
1686,0.31294262,0.59420455,0.024299001,0.06855383
4224,0.005938522,0.010245611,0.15454629,0.8292695
4225,0.0048177033,0.010592783,0.21021065,0.77437884
7661,0.22391534,0.6990947,0.019847948,0.05714199
5105,0.00064677914,0.0041848742,0.0359589,0.95920944
4817,0.42410526,0.5082642,0.025377944,0.04225261
5984,0.29441398,0.6204643,0.022037294,0.063084416
8603,0.26129764,0.670158,0.017564446,0.050979856
6188,0.40085763,0.55178154,0.017217826,0.03014303
5816,0.031261466,0.053546652,0.20542897,0.70976293
5795,0.0270535,0.054336954,0.21949755,0.699112
3235,0.28182915,0.5108025,0.06356321,0.14380512
6659,0.28855875,0.6607308,0.014862387,0.035848077
6074,0.35384464,0.5781103,0.029428646,0.03861642
8450,0.3244969,0.5912792,0.03667004,0.04755384
4261,0.38148344,0.5560995,0.028242804,0.034174275
4327,0.34938782,0.5437248,0.049810637,0.057076745
4714,0.5321119,0.41303352,0.027236203,0.027618438
4715,0.33709082,0.57474065,0.040661808,0.0475067
5707,0.0242629,0.041651335,0.27229345,0.66179234
5201,0.022817722,0.039170444,0.315638,0.6223738
1625,0.4121551,0.47674203,0.05176469,0.05933818
506,0.0022619816,0.0030809953,0.18719134,0.8074657
2883,0.020655267,0.03417916,0.2740344,0.67113113
3404,0.0024779006,0.007887495,0.082553625,0.907081
8766,0.24541879,0.5430802,0.09781683,0.1136842
8785,0.08912532,0.12988052,0.3283629,0.45263126
8765,0.33213064,0.5231858,0.0602635,0.08442001
467,0.005113389,0.012371894,0.19270185,0.78981286
5558,0.005264686,0.009803215,0.2122226,0.7727094
3978,0.47547057,0.4790645,0.017140973,0.028323967
2231,0.037383933,0.0460886,0.23256162,0.68396586
4759,0.055427384,0.05648569,0.24767853,0.64040834
4697,0.3686844,0.570076,0.022951346,0.038288295
6444,0.44977298,0.5092201,0.014213767,0.02679315
6168,0.34655544,0.61364955,0.012067066,0.027727978
1933,0.50716525,0.43119696,0.025302822,0.036334965
3014,0.3499486,0.6020795,0.02149903,0.026472798
6387,0.49005553,0.46052375,0.018673616,0.030747103
2214,0.050332364,0.1851568,0.13621275,0.62829804
2052,0.0036794245,0.0068813763,0.17173779,0.8177014
8593,0.0075090462,0.038504254,0.081289776,0.87269694
5012,0.47393912,0.40234312,0.059914943,0.06380282
1302,0.3817057,0.5163196,0.048382483,0.05359221
7419,0.388407,0.50590146,0.042129226,0.06356231
5976,0.318142,0.44461226,0.10992042,0.12732531
3527,0.38517123,0.47119614,0.04881205,0.09482053
1970,0.5365372,0.4234631,0.012911187,0.027088556
4296,0.0072956034,0.0092628645,0.26940304,0.71403843
2346,0.030867765,0.09953784,0.18741314,0.68218124
7741,0.15554576,0.51003945,0.07034474,0.26407
9435,0.4123283,0.516702,0.027811045,0.043158676
4263,0.02255837,0.031717636,0.37048152,0.57524246
5588,0.21533501,0.49487942,0.0811294,0.20865619
9050,0.36284718,0.59142196,0.015452028,0.030278852
942,0.56616074,0.354912,0.025973434,0.052953824
1248,0.46321368,0.48393267,0.01904084,0.033812776
9278,0.3321527,0.61389935,0.020512776,0.033435132
4478,0.22672534,0.5571225,0.06642672,0.14972542
7974,0.02330371,0.0485116,0.14499983,0.7831849
5101,0.46517926,0.49501598,0.017328002,0.022476757
5537,0.2891128,0.6523802,0.019105144,0.039401792
1070,0.0053375694,0.010560389,0.08651305,0.89758897
6182,0.2882529,0.510419,0.05316591,0.14816217
4582,0.269499,0.40738878,0.093940094,0.22917213
5961,0.416596,0.5500831,0.011424106,0.02189684
8207,0.2829297,0.63015693,0.023612216,0.06330119
3212,0.33983284,0.496779,0.043550313,0.119837865
7205,0.36519036,0.5629411,0.028232396,0.043636184
8428,0.020706259,0.017380549,0.16301996,0.7988932
7027,0.31064543,0.62213236,0.027726002,0.03949625
2855,0.43760747,0.52432704,0.01599217,0.02207327
3817,0.0047418354,0.0088465335,0.2350613,0.75135034
8154,0.28533113,0.6579537,0.017451918,0.03926327
4146,0.3760741,0.58005923,0.014768317,0.02909838
4012,0.015071628,0.02012951,0.19080363,0.7739952
4319,0.0052667963,0.008692693,0.20651624,0.77952427
5642,0.44977298,0.5092201,0.014213767,0.02679315
1492,0.33471358,0.40611416,0.09384703,0.16532522
4241,0.3706894,0.5910511,0.0140078,0.024251737
9219,0.03063741,0.14489104,0.08524739,0.7392242
2853,0.33106253,0.596766,0.023666224,0.048505314
8977,0.37267685,0.5728509,0.02312121,0.031351008
2350,0.47613156,0.48004264,0.0163514,0.027474329
5233,0.3339158,0.61480045,0.014588089,0.03669566
4656,0.36828735,0.5929564,0.0130333705,0.02572284
4599,0.29683164,0.5409482,0.06776371,0.094456434
4323,0.27995375,0.649567,0.028311294,0.04216797
7482,0.28280556,0.6633593,0.020045312,0.03378984
7329,0.27344948,0.652598,0.019716194,0.05423628
7233,0.28828767,0.4681267,0.08128041,0.16230515
5514,0.0019006337,0.0058023767,0.21280983,0.7794872
6197,0.003888098,0.0072106947,0.17686391,0.8120373
6534,0.052694097,0.17342891,0.11932861,0.6545484
7602,0.36409557,0.5492387,0.0381153,0.04855043
2316,0.44827235,0.51490796,0.016117714,0.020701984
7357,0.013578304,0.01848896,0.38146073,0.586472
7420,0.34583563,0.5977784,0.021482987,0.03490302
8877,0.35438976,0.58482134,0.015981136,0.044807725
9235,0.35411903,0.5607612,0.022844417,0.062275317
3453,0.045921154,0.028663227,0.19368489,0.73173076
4633,0.33909717,0.57816154,0.034951847,0.047789462
4112,0.47534353,0.4614182,0.03552584,0.027712386
3967,0.39533308,0.5353318,0.031026958,0.038308136
1993,0.5783322,0.36525413,0.030691706,0.025721945
5838,0.41953138,0.4359947,0.06070355,0.08377039
6860,0.28453395,0.39094952,0.13254637,0.19197018
2568,0.55438673,0.39199704,0.02993918,0.023677055
8562,0.07014105,0.09657604,0.27025384,0.56302905
7187,0.3779709,0.54795927,0.031598095,0.042471737
8838,0.025684021,0.037079416,0.21502376,0.7222128
1130,0.047685795,0.03292222,0.15221147,0.7671805
4082,0.035645157,0.04173243,0.23916648,0.6834559
6674,0.26877323,0.57957053,0.05887089,0.092785396
6382,0.40187377,0.5470457,0.018142238,0.032938275
3182,0.29624465,0.64065146,0.021081733,0.042022157
2832,0.3497875,0.5755935,0.02532297,0.049296062
7672,0.32109413,0.6251947,0.018782744,0.03492839
8000,0.35585988,0.6005552,0.01589345,0.027691454
4985,0.024653452,0.02958238,0.51587164,0.42989254
2395,0.3415769,0.595338,0.017144838,0.04594024
9105,0.39612418,0.5656931,0.01239532,0.025787458
4522,0.2964743,0.6528256,0.015477206,0.0352229
7456,0.4292813,0.53853065,0.01110474,0.021083355
5825,0.009619421,0.010380537,0.24287844,0.7371216
8446,0.34531394,0.5719434,0.03547087,0.047271833
8449,0.37303904,0.56305903,0.03361993,0.030282054
5009,0.4703688,0.47368103,0.019653764,0.03629644
8113,0.0027021668,0.01053705,0.16878955,0.8179713
2959,0.4057611,0.5549906,0.015228932,0.024019362
1433,0.38254294,0.5408141,0.025413617,0.051229335
4901,0.42582414,0.5408968,0.014497895,0.018781178
8232,0.4164108,0.5470548,0.0140232155,0.0225112
8764,0.36840314,0.59298575,0.013054436,0.025556622
5591,0.30394384,0.6301862,0.018200822,0.04766915
2578,0.33654,0.60672605,0.0195134,0.03722053
852,0.37962037,0.51028985,0.022467608,0.08762217
5121,0.35339192,0.41484267,0.07728825,0.15447721
9442,0.008158826,0.014080762,0.2756674,0.702093
6599,0.4730089,0.48186263,0.016518395,0.028610088
6669,0.0025419907,0.0076147555,0.39042205,0.5994212
4207,0.0035644535,0.009767757,0.24507435,0.7415935
7971,0.013890916,0.010529143,0.2279711,0.74760884
1964,0.3441593,0.39080125,0.082035355,0.1830041
4322,0.46067202,0.4557663,0.032814108,0.050747603
8989,0.028909994,0.06367039,0.21614403,0.6912756
3363,0.27464804,0.6185748,0.02889546,0.07788171
2243,0.38292372,0.5407959,0.02535442,0.05092592
3851,0.001625619,0.005676333,0.16415834,0.82853967
3928,0.010992056,0.008697841,0.20177037,0.7785398
1091,0.0024538464,0.009842165,0.10074968,0.8869543
4140,0.27681783,0.4222735,0.09527496,0.20563376
5884,0.011733188,0.019569566,0.113832176,0.8548651
1483,0.26220104,0.3179599,0.095045954,0.32479304
4019,0.4141136,0.5108665,0.021204684,0.053815145
4221,0.37075853,0.54501796,0.013860809,0.07036267
2378,0.43291938,0.28421986,0.12843892,0.15442182
8088,0.43897608,0.26489604,0.13810107,0.15802686
2771,0.031228723,0.0575037,0.29144856,0.61981905
3070,0.3198898,0.59426415,0.03326011,0.052585922
4388,0.43139327,0.4644549,0.043588534,0.06056334
8267,0.31028357,0.44479924,0.07739644,0.16752079
1363,0.040315475,0.123216964,0.11555972,0.72090787
1364,0.05304936,0.10743179,0.18478501,0.65473384
8309,0.0042072427,0.011494292,0.26539212,0.71890634
6235,0.0054652034,0.017272027,0.1617541,0.8155086
6148,0.00666601,0.0047135567,0.21090236,0.77771807
2171,0.35330817,0.55136395,0.037248455,0.058079477
1720,0.39947763,0.5053377,0.03630691,0.05887771
1117,0.46291164,0.47676587,0.01896819,0.041354287
5359,0.5247719,0.3157523,0.08782342,0.07165237
710,0.61187565,0.31572342,0.033189077,0.039211854
4595,0.016146632,0.029545667,0.16536574,0.788942
347,0.036278028,0.049632806,0.4325093,0.4815798
16,0.00349343,0.0041101533,0.13858601,0.8538104
6982,0.0040226425,0.014485241,0.11835538,0.86313677
774,0.13027292,0.06227759,0.23191793,0.57553154
8360,0.40918416,0.481554,0.02187061,0.08739128
5501,0.01073465,0.057353124,0.31818956,0.6137227
6462,0.30548617,0.56567,0.039353862,0.08948999
4184,0.002621426,0.0053435895,0.108102284,0.8839327
3076,0.04137498,0.0506215,0.20091228,0.7070912
1849,0.33982965,0.32726616,0.13394618,0.19895802
4887,0.52572966,0.34152722,0.049675662,0.08306747
4747,0.3397577,0.57451147,0.036712058,0.049018733
2701,0.54404765,0.4120101,0.018071186,0.025871048
8008,0.44676745,0.5092028,0.013843771,0.030185953
6109,0.38689217,0.51448095,0.02741799,0.07120891
5845,0.46492139,0.4722707,0.018656623,0.04415134
4435,0.57472616,0.38161996,0.020925917,0.02272797
3802,0.34122586,0.42095813,0.09411496,0.14370103
2233,0.5052332,0.43041316,0.02925982,0.03509382
3806,0.026242347,0.043353952,0.250144,0.68025976
2051,0.053180132,0.008460878,0.29773897,0.64062005
5327,0.5818507,0.38408345,0.012075748,0.021990113
1247,0.37768096,0.307232,0.10843299,0.2066541
6354,0.04799295,0.1726159,0.15794404,0.62144715
9045,0.6263184,0.34473157,0.011204356,0.01774572
9109,0.51974416,0.4373745,0.013046368,0.029835012
3845,0.3647249,0.3156043,0.140182,0.17948875
3376,0.50130117,0.38618994,0.049869332,0.06263958
3655,0.14590862,0.070264846,0.34981948,0.43400708
2361,0.08039637,0.16289322,0.15657735,0.60013306
3879,0.34168804,0.33682513,0.14225309,0.17923374
5499,0.034690253,0.052223973,0.4700346,0.4430512
2144,0.5612385,0.37089077,0.023617746,0.044252977
5959,0.51841164,0.24341317,0.14214584,0.09602938
7075,0.60229665,0.30237052,0.03415834,0.061174486
9103,0.051226966,0.048036102,0.44262853,0.4581084
1429,0.6459351,0.28855163,0.031914968,0.0335983
5335,0.6831145,0.26395807,0.026677039,0.026250377
1450,0.025191406,0.03565217,0.2121888,0.72696763
1102,0.39357308,0.5053846,0.044379395,0.056662932
7646,0.44101036,0.48975947,0.034180697,0.03504946
6682,0.52598083,0.43907475,0.015726699,0.019217737
62,0.0314873,0.04512458,0.3537708,0.5696174
1877,0.0017946142,0.0048237424,0.06846356,0.92491806
369,0.45925844,0.30936015,0.093940094,0.1374413
541,0.02131527,0.03147134,0.12392094,0.82329243
2545,0.0019937903,0.006980315,0.31459057,0.67643535
8721,0.33342138,0.62757957,0.013881868,0.025117226
6057,0.22707708,0.557608,0.060936186,0.1543787
6014,0.23925179,0.69513804,0.017778823,0.047831334
1478,0.50067574,0.4532674,0.023976078,0.022080816
3705,0.37044188,0.47001785,0.053550255,0.105989955
1868,0.42033654,0.5244188,0.023898775,0.031345963
3041,0.0052511813,0.008424905,0.26805,0.7182739
8653,0.26862335,0.42105722,0.075982615,0.23433676
952,0.18304236,0.24888769,0.15008447,0.41798547
2128,0.3705474,0.44170216,0.07940805,0.10834233
5851,0.006559186,0.012231184,0.10126494,0.87994474
4493,0.48420826,0.4550103,0.026567193,0.034214206
3202,0.553819,0.3938626,0.016255323,0.036063045
6262,0.0256088,0.03346063,0.36819068,0.57273984
595,0.0051349257,0.0082199285,0.22637345,0.7602717
955,0.31311202,0.23845778,0.19326165,0.25516853
3370,0.36673403,0.5517928,0.027720075,0.053753056
2246,0.005855799,0.005249595,0.118286446,0.87060815
1137,0.023042431,0.058787473,0.17047556,0.74769455
1410,0.010365563,0.007740124,0.20249082,0.77940345
4526,0.42318773,0.5082972,0.030760078,0.037755016
1267,0.0035816568,0.009149915,0.17819439,0.809074
6479,0.3606167,0.3944794,0.101502575,0.14340135
3939,0.035816044,0.05277808,0.0669699,0.84443605
3064,0.4993133,0.417704,0.038446125,0.044536635
6961,0.041603092,0.07452891,0.20352045,0.68034756
9268,0.51334614,0.43352023,0.026156306,0.026977345
1767,0.057608873,0.15153354,0.3504764,0.44038117
5698,0.33580273,0.36932018,0.117448375,0.17742871
2683,0.63951373,0.30863175,0.028082855,0.023771605
1741,0.16832428,0.027547825,0.17657156,0.6275563
7,0.047883857,0.013966085,0.30243072,0.63571936
3102,0.018155728,0.0130857015,0.14769962,0.8210589
8639,0.032034554,0.018900208,0.31107426,0.63799095
412,0.0037680012,0.0073353755,0.23486716,0.75402945
4678,0.3721286,0.5388462,0.02701145,0.06201375
1256,0.05119883,0.019035343,0.13717085,0.79259497
3649,0.40098074,0.35236657,0.118239745,0.12841293
8335,0.01483711,0.04115393,0.39013326,0.5538757
4354,0.56431663,0.35689807,0.029844988,0.048940316
3486,0.65356624,0.2895913,0.027882433,0.028959969
6138,0.004649029,0.015934406,0.29833066,0.6810859
2956,0.003940487,0.015140218,0.17752668,0.80339265
5345,0.61761844,0.3361434,0.018708233,0.027529923
8542,0.07760623,0.20820433,0.19832577,0.51586366
8165,0.3979378,0.56783086,0.012250177,0.02198116
2662,0.47998443,0.4655494,0.028782865,0.025683299
8100,0.054298516,0.045310445,0.15770252,0.7426885
3358,0.43523964,0.5263474,0.012490992,0.025921954
4765,0.0076444102,0.018687472,0.23703642,0.73663163
8437,0.37931836,0.5816964,0.013876943,0.02510831
8162,0.50003284,0.46414155,0.01583882,0.019986803
7644,0.37687528,0.5889924,0.011896134,0.022236163
3688,0.49476343,0.46155295,0.02233188,0.021351775
5044,0.2987748,0.6149387,0.016855298,0.069431186
759,0.29348394,0.27526212,0.14611776,0.28513622
1428,0.007958656,0.021809433,0.19194752,0.77828443
